Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-06-08,PA001,London,New York,Economy,2045.0,No,3,Egg Free
2024-07-14,PA001,London,New York,Business Class,704.4,No,2,Vegetarian
2024-10-27,PA010,Tokyo,New York,Business Class,789.6,No,1,Vegan
2024-03-29,PA005,London,Tokyo,Business Class,453.59999999999997,No,0,Vegetarian
2024-12-28,PA004,Perth,London,Business Class,693.6,No,2,
2024-01-08,PA009,New York,Tokyo,Business Class,290.4,No,3,
2024-12-25,PA007,New York,Perth,Premium Economy,545.0,No,0,
2024-04-02,PA007,New York,Perth,Business Class,330.0,No,0,Nut Free
2024-07-17,PA003,London,Perth,Economy,2020.0,No,2,
2024-06-30,PA003,London,Perth,First Class,491.0,No,0,Dairy Free
2024-04-30,PA012,Tokyo,Perth,Business Class,268.8,No,2,Vegetarian
2024-08-19,PA001,London,New York,Business Class,380.4,No,2,Dairy Free
2024-12-10,PA003,London,Perth,First Class,580.0,No,1,
2024-08-25,PA006,Tokyo,London,Economy,1460.0,No,3,Vegan
2024-12-13,PA012,Tokyo,Perth,Economy,2165.0,No,1,Vegetarian
2024-09-18,PA002,New York,London,Premium Economy,1115.0,No,1,Nut Free
2024-05-14,PA011,Perth,Tokyo,First Class,670.0,No,1,Vegan
2024-01-23,PA001,London,New York,Premium Economy,1687.5,No,2,Dairy Free
2024-07-17,PA009,New York,Tokyo,Premium Economy,1502.5,No,3,Vegetarian
2024-09-18,PA009,New York,Tokyo,Premium Economy,772.5,No,1,Nut Free
2024-03-12,PA006,Tokyo,London,Business Class,736.8,No,1,
2024-01-12,PA004,Perth,London,First Class,626.0,No,0,Dairy Free
2024-08-30,PA004,Perth,London,Premium Economy,1747.5,No,0,Vegetarian
2024-06-15,PA010,Tokyo,New York,Economy,3125.0,No,0,Egg Free
2024-05-23,PA007,New York,Perth,First Class,509.0,No,2,Dairy Free
2024-12-21,PA012,Tokyo,Perth,Economy,1890.0,No,2,Nut Free
2024-06-17,PA005,London,Tokyo,Business Class,696.0,No,0,Vegetarian
2024-04-13,PA004,Perth,London,Premium Economy,592.5,No,2,Vegan
2024-11-18,PA007,New York,Perth,Business Class,823.1999999999999,No,1,Vegan
2024-04-11,PA006,Tokyo,London,Economy,1345.0,No,0,Dairy Free
2024-01-09,PA008,Perth,New York,First Class,554.0,No,0,Vegetarian
2024-09-15,PA011,Perth,Tokyo,Economy,3015.0,No,0,Dairy Free
2024-11-28,PA010,Tokyo,New York,Economy,1355.0,No,3,
2024-07-01,PA011,Perth,Tokyo,Business Class,691.1999999999999,No,1,Vegan
2024-08-19,PA005,London,Tokyo,Business Class,812.4,No,1,Nut Free
2024-12-23,PA006,Tokyo,London,Economy,2055.0,No,1,Vegan
2024-04-12,PA004,Perth,London,Premium Economy,1597.5,No,0,Dairy Free
2024-06-27,PA007,New York,Perth,Premium Economy,1180.0,No,0,Nut Free
2024-09-28,PA010,Tokyo,New York,First Class,309.0,No,2,Vegetarian
2024-11-22,PA005,London,Tokyo,Premium Economy,1512.5,No,2,
2024-09-23,PA003,London,Perth,Premium Economy,615.0,No,1,
2024-11-09,PA005,London,Tokyo,First Class,403.0,No,1,Vegetarian
2024-08-18,PA012,Tokyo,Perth,Economy,1640.0,No,3,Vegetarian
2024-04-25,PA004,Perth,London,Economy,2000.0,No,1,Dairy Free
2024-12-23,PA009,New York,Tokyo,Business Class,388.8,No,1,Vegan
2024-05-05,PA012,Tokyo,Perth,First Class,487.0,No,1,Egg Free
2024-12-21,PA004,Perth,London,Economy,2905.0,No,0,Nut Free
2024-10-08,PA008,Perth,New York,Premium Economy,545.0,No,0,Dairy Free
2024-09-22,PA001,London,New York,Premium Economy,1427.5,No,0,Vegetarian
2024-12-15,PA012,Tokyo,Perth,Economy,3040.0,No,3,Vegan
2024-06-01,PA001,London,New York,Business Class,651.6,No,0,Nut Free
2024-12-07,PA010,Tokyo,New York,Business Class,361.2,No,0,
2024-05-26,PA011,Perth,Tokyo,First Class,473.0,No,2,Dairy Free
2024-11-28,PA006,Tokyo,London,Business Class,795.6,No,3,Vegetarian
2024-03-14,PA002,New York,London,Economy,2705.0,No,0,
2024-01-30,PA004,Perth,London,Economy,3370.0,No,3,Vegan
2024-10-09,PA010,Tokyo,New York,Business Class,320.4,No,0,
2024-12-18,PA004,Perth,London,First Class,622.0,No,0,Egg Free
2024-10-24,PA003,London,Perth,Premium Economy,1672.5,No,0,Nut Free
2024-01-06,PA012,Tokyo,Perth,Economy,1630.0,No,3,Egg Free
2024-11-07,PA012,Tokyo,Perth,Economy,2040.0,No,3,Egg Free
2024-04-18,PA006,Tokyo,London,Premium Economy,1365.0,No,0,
2024-11-01,PA001,London,New York,Economy,1585.0,No,1,Egg Free
2024-06-11,PA009,New York,Tokyo,Business Class,374.4,No,3,Vegetarian
2024-01-22,PA012,Tokyo,Perth,Economy,1910.0,No,3,Nut Free
2024-11-06,PA001,London,New York,Premium Economy,1200.0,No,0,Dairy Free
2024-03-18,PA007,New York,Perth,Business Class,763.1999999999999,No,2,Dairy Free
2024-09-23,PA008,Perth,New York,Premium Economy,882.5,No,0,Vegetarian
2024-08-10,PA007,New York,Perth,Premium Economy,1252.5,No,3,
2024-06-15,PA011,Perth,Tokyo,First Class,449.0,No,0,Vegan
2024-09-02,PA005,London,Tokyo,Economy,1745.0,No,2,
2024-08-27,PA004,Perth,London,Economy,1405.0,No,0,Nut Free
2024-01-25,PA010,Tokyo,New York,Economy,1080.0,No,0,Vegetarian
2024-08-26,PA005,London,Tokyo,Business Class,740.4,No,2,Egg Free
2024-07-26,PA008,Perth,New York,Economy,2280.0,No,0,Nut Free
2024-06-16,PA001,London,New York,Premium Economy,1380.0,No,3,Nut Free
2024-05-09,PA011,Perth,Tokyo,Business Class,430.8,No,2,Nut Free
2024-04-08,PA001,London,New York,First Class,530.0,No,3,Vegetarian
2024-06-03,PA003,London,Perth,Premium Economy,1252.5,No,2,Egg Free
2024-08-28,PA012,Tokyo,Perth,Economy,3150.0,No,2,Vegan
2024-09-01,PA009,New York,Tokyo,First Class,533.0,No,1,Dairy Free
2024-08-22,PA006,Tokyo,London,Premium Economy,1405.0,No,3,Dairy Free
2024-08-16,PA002,New York,London,Premium Economy,1160.0,No,2,Vegetarian
2024-02-18,PA008,Perth,New York,First Class,300.0,No,3,Vegetarian
2024-05-31,PA004,Perth,London,First Class,676.0,No,1,Dairy Free
2024-05-16,PA011,Perth,Tokyo,Economy,2565.0,No,0,Nut Free
2024-05-22,PA012,Tokyo,Perth,Premium Economy,1605.0,No,1,Dairy Free
2024-02-17,PA001,London,New York,First Class,683.0,No,3,
2024-03-17,PA001,London,New York,Premium Economy,990.0,No,2,Vegan
2024-12-15,PA009,New York,Tokyo,Premium Economy,590.0,No,1,Nut Free
2024-04-30,PA011,Perth,Tokyo,Economy,2105.0,No,2,
2024-02-29,PA003,London,Perth,Business Class,489.59999999999997,No,3,Vegetarian
2024-07-14,PA008,Perth,New York,First Class,390.0,No,3,Vegan
2024-07-22,PA006,Tokyo,London,Business Class,445.2,No,1,Egg Free
2024-09-13,PA003,London,Perth,Premium Economy,1562.5,No,1,Nut Free
2024-12-26,PA004,Perth,London,Premium Economy,1522.5,No,3,Vegetarian
2024-05-10,PA012,Tokyo,Perth,Economy,2030.0,No,2,Dairy Free
2024-02-21,PA007,New York,Perth,Premium Economy,1247.5,No,0,Vegan
2024-05-12,PA001,London,New York,Business Class,786.0,No,2,Vegetarian
2024-11-29,PA009,New York,Tokyo,Premium Economy,1607.5,No,1,Vegetarian
2024-12-13,PA003,London,Perth,First Class,588.0,No,0,Nut Free
2024-03-19,PA001,London,New York,Economy,1835.0,No,3,Vegan
2024-11-29,PA010,Tokyo,New York,First Class,584.0,No,2,Nut Free
2024-09-03,PA009,New York,Tokyo,Business Class,382.8,No,0,Vegetarian
2024-12-21,PA002,New York,London,First Class,476.0,No,1,
2024-08-07,PA010,Tokyo,New York,Business Class,428.4,No,1,Egg Free
2024-01-03,PA011,Perth,Tokyo,Premium Economy,1075.0,No,2,
2024-11-27,PA002,New York,London,Economy,1675.0,No,3,Vegan
2024-02-24,PA007,New York,Perth,Business Class,362.4,No,1,
2024-12-12,PA008,Perth,New York,Premium Economy,1175.0,No,3,
2024-07-21,PA012,Tokyo,Perth,First Class,346.0,No,1,Nut Free
2024-09-05,PA007,New York,Perth,Premium Economy,1135.0,No,0,Dairy Free
2024-04-25,PA008,Perth,New York,First Class,694.0,No,2,Dairy Free
2024-08-03,PA003,London,Perth,Business Class,422.4,No,1,Dairy Free
2024-03-05,PA012,Tokyo,Perth,First Class,429.0,No,3,Egg Free
2024-12-23,PA010,Tokyo,New York,Economy,1130.0,No,1,Vegetarian
2024-06-12,PA009,New York,Tokyo,Premium Economy,1457.5,No,1,Nut Free
2024-10-14,PA009,New York,Tokyo,Economy,1435.0,No,1,Dairy Free
2024-04-12,PA004,Perth,London,Premium Economy,925.0,No,0,Vegan
2024-10-18,PA008,Perth,New York,Economy,3025.0,No,1,Vegan
2024-12-08,PA002,New York,London,First Class,220.0,No,3,Vegetarian
2024-10-12,PA008,Perth,New York,Economy,2620.0,No,0,Vegan
2024-10-23,PA003,London,Perth,Premium Economy,1202.5,No,2,Dairy Free
2024-03-18,PA003,London,Perth,Premium Economy,547.5,No,3,Vegan
2024-12-17,PA008,Perth,New York,Premium Economy,617.5,No,3,
2024-05-16,PA001,London,New York,Business Class,542.4,No,3,Nut Free
2024-09-17,PA012,Tokyo,Perth,Business Class,631.1999999999999,No,0,Vegetarian
2024-06-08,PA003,London,Perth,Business Class,241.2,No,3,Nut Free
2024-02-24,PA002,New York,London,First Class,276.0,No,1,Vegetarian
2024-09-13,PA002,New York,London,Business Class,586.8,No,2,Egg Free
2024-11-23,PA009,New York,Tokyo,Business Class,618.0,No,1,Vegan
2024-08-05,PA002,New York,London,Premium Economy,1655.0,No,2,
2024-07-25,PA011,Perth,Tokyo,First Class,443.0,No,0,Egg Free
2024-06-24,PA006,Tokyo,London,Economy,1620.0,No,1,Dairy Free
2024-04-23,PA008,Perth,New York,Business Class,558.0,No,2,Vegan
2024-04-12,PA002,New York,London,Premium Economy,1397.5,No,2,Vegan
2024-04-23,PA003,London,Perth,Premium Economy,1490.0,No,3,Dairy Free
2024-11-07,PA008,Perth,New York,Premium Economy,1377.5,No,2,Dairy Free
2024-01-18,PA012,Tokyo,Perth,First Class,397.0,No,1,Egg Free
2024-01-03,PA007,New York,Perth,Premium Economy,815.0,No,3,
2024-11-18,PA004,Perth,London,First Class,264.0,No,3,
2024-09-01,PA012,Tokyo,Perth,Premium Economy,725.0,No,2,
2024-07-11,PA011,Perth,Tokyo,First Class,423.0,No,3,Vegan
2024-06-15,PA009,New York,Tokyo,First Class,599.0,No,1,Vegan
2024-12-14,PA005,London,Tokyo,First Class,214.0,No,1,Egg Free
2024-05-09,PA004,Perth,London,Economy,2660.0,No,0,
2024-01-20,PA002,New York,London,Economy,1730.0,No,1,Nut Free
2024-12-25,PA004,Perth,London,Business Class,762.0,No,1,
2024-07-20,PA004,Perth,London,First Class,636.0,No,3,Vegan
2024-10-30,PA009,New York,Tokyo,First Class,228.0,No,3,
2024-07-22,PA005,London,Tokyo,Premium Economy,587.5,No,2,Nut Free
2024-06-28,PA010,Tokyo,New York,Premium Economy,640.0,No,1,Vegan
2024-06-07,PA005,London,Tokyo,Premium Economy,1570.0,No,0,Dairy Free
2024-03-01,PA004,Perth,London,First Class,586.0,No,3,Egg Free
2024-11-26,PA010,Tokyo,New York,First Class,415.0,No,2,Nut Free
2024-01-27,PA002,New York,London,Premium Economy,1702.5,No,1,Nut Free
2024-11-20,PA006,Tokyo,London,Business Class,536.4,No,2,Vegan
2024-07-22,PA006,Tokyo,London,First Class,249.0,No,1,Vegetarian
2024-08-12,PA004,Perth,London,Business Class,464.4,No,3,Dairy Free
2024-12-25,PA007,New York,Perth,Business Class,754.8,No,2,Egg Free
2024-05-10,PA005,London,Tokyo,Premium Economy,605.0,No,1,Vegan
2024-03-16,PA001,London,New York,Economy,2370.0,No,1,Egg Free
2024-10-21,PA004,Perth,London,Business Class,583.1999999999999,No,2,Vegetarian
2024-03-23,PA006,Tokyo,London,Business Class,661.1999999999999,No,2,Vegan
2024-11-01,PA009,New York,Tokyo,Premium Economy,532.5,No,0,Vegetarian
2024-01-12,PA003,London,Perth,Economy,2470.0,No,1,Nut Free
2024-07-24,PA004,Perth,London,Premium Economy,1437.5,No,0,Vegetarian
2024-10-28,PA005,London,Tokyo,Economy,1540.0,No,3,
2024-12-15,PA012,Tokyo,Perth,Economy,2155.0,No,3,Egg Free
2024-12-17,PA011,Perth,Tokyo,Economy,3370.0,No,1,Dairy Free
2024-02-12,PA005,London,Tokyo,Business Class,241.2,No,1,Dairy Free
2024-05-19,PA010,Tokyo,New York,Economy,1810.0,No,0,Nut Free
2024-03-25,PA011,Perth,Tokyo,First Class,358.0,No,3,Egg Free
2024-03-20,PA008,Perth,New York,Business Class,277.2,No,2,Dairy Free
2024-11-03,PA001,London,New York,First Class,200.0,No,0,Egg Free
2024-07-16,PA006,Tokyo,London,Premium Economy,542.5,No,1,Vegan
2024-04-29,PA009,New York,Tokyo,Business Class,656.4,No,3,
2024-04-28,PA002,New York,London,Economy,2035.0,No,0,
2024-06-27,PA006,Tokyo,London,Business Class,468.0,No,1,Vegan
2024-01-31,PA002,New York,London,Business Class,368.4,No,0,Egg Free
2024-12-07,PA009,New York,Tokyo,Premium Economy,855.0,No,3,Nut Free
2024-11-29,PA003,London,Perth,Premium Economy,527.5,No,2,Nut Free
2024-07-31,PA002,New York,London,Premium Economy,942.5,No,3,
2024-04-03,PA009,New York,Tokyo,Economy,2510.0,No,1,Egg Free
2024-12-07,PA004,Perth,London,First Class,632.0,No,3,
2024-01-25,PA007,New York,Perth,Business Class,784.8,No,3,
2024-02-19,PA003,London,Perth,Business Class,771.6,No,0,Vegetarian
2024-09-01,PA004,Perth,London,Premium Economy,1700.0,No,2,Vegetarian
2024-12-08,PA003,London,Perth,First Class,545.0,No,2,Dairy Free
2024-04-09,PA002,New York,London,First Class,604.0,No,2,Dairy Free
2024-08-10,PA012,Tokyo,Perth,First Class,259.0,No,2,
2024-02-28,PA011,Perth,Tokyo,First Class,443.0,No,2,Egg Free
2024-02-19,PA005,London,Tokyo,Business Class,690.0,No,1,Egg Free
2024-03-10,PA003,London,Perth,Economy,1490.0,No,2,Egg Free
2024-03-25,PA001,London,New York,Economy,2905.0,No,0,Vegan
2024-09-08,PA007,New York,Perth,Premium Economy,707.5,No,2,Vegan
2024-02-29,PA007,New York,Perth,First Class,268.0,No,3,Vegetarian
2024-04-21,PA001,London,New York,Economy,3265.0,No,2,
2024-02-15,PA010,Tokyo,New York,Economy,1830.0,No,3,Dairy Free
2024-11-05,PA005,London,Tokyo,Business Class,288.0,No,3,
2024-06-25,PA007,New York,Perth,Premium Economy,1425.0,No,0,Vegan
2024-08-02,PA001,London,New York,Premium Economy,1722.5,No,1,
2024-08-07,PA009,New York,Tokyo,First Class,580.0,No,0,Vegetarian
2024-11-29,PA004,Perth,London,Business Class,249.6,No,0,Dairy Free
2024-07-14,PA009,New York,Tokyo,Business Class,402.0,No,2,Vegan
2024-03-02,PA006,Tokyo,London,First Class,340.0,No,1,Egg Free
2024-02-22,PA006,Tokyo,London,Economy,1225.0,No,1,
2024-11-21,PA010,Tokyo,New York,Business Class,795.6,No,3,Vegan
2024-11-01,PA003,London,Perth,Business Class,658.8,No,0,Egg Free
2024-02-15,PA012,Tokyo,Perth,Business Class,280.8,No,1,Vegan
2024-07-22,PA010,Tokyo,New York,First Class,365.0,No,0,
2024-12-13,PA002,New York,London,Economy,2035.0,No,2,Egg Free
2024-11-24,PA001,London,New York,Business Class,406.8,No,2,
2024-01-17,PA009,New York,Tokyo,Business Class,800.4,No,0,Vegetarian
2024-07-24,PA008,Perth,New York,Business Class,405.59999999999997,No,3,Egg Free
2024-06-17,PA006,Tokyo,London,Economy,3280.0,No,2,Vegetarian
2024-10-16,PA002,New York,London,Economy,3215.0,No,2,Dairy Free
2024-03-12,PA010,Tokyo,New York,Premium Economy,655.0,No,0,Egg Free
2024-11-19,PA001,London,New York,Business Class,726.0,No,3,Vegetarian
2024-04-14,PA011,Perth,Tokyo,Economy,2805.0,No,1,
2024-07-20,PA002,New York,London,Economy,3225.0,No,2,
2024-05-27,PA010,Tokyo,New York,Economy,2205.0,No,1,Nut Free
2024-05-05,PA007,New York,Perth,First Class,644.0,No,0,Vegan
2024-06-16,PA011,Perth,Tokyo,First Class,368.0,No,2,Nut Free
2024-02-19,PA008,Perth,New York,Economy,1410.0,No,3,Vegan
2024-04-09,PA003,London,Perth,First Class,249.0,No,0,Vegetarian
2024-01-31,PA005,London,Tokyo,Premium Economy,1457.5,No,1,Egg Free
2024-04-18,PA002,New York,London,Economy,1740.0,No,2,Dairy Free
2024-12-23,PA008,Perth,New York,First Class,366.0,No,1,Dairy Free
2024-01-19,PA012,Tokyo,Perth,Economy,3050.0,No,2,Vegan
2024-10-23,PA002,New York,London,First Class,397.0,No,2,Egg Free
2024-09-25,PA006,Tokyo,London,Premium Economy,1495.0,No,2,Dairy Free
2024-04-20,PA012,Tokyo,Perth,Economy,1075.0,No,3,Egg Free
2024-08-22,PA005,London,Tokyo,Economy,1385.0,No,2,Dairy Free
2024-08-19,PA007,New York,Perth,First Class,201.0,No,2,Dairy Free
2024-10-31,PA009,New York,Tokyo,First Class,524.0,No,1,Nut Free
2024-04-06,PA012,Tokyo,Perth,Business Class,638.4,No,0,Vegetarian
2024-06-17,PA005,London,Tokyo,Economy,2335.0,No,1,Vegetarian
2024-05-26,PA012,Tokyo,Perth,Premium Economy,1625.0,No,0,Vegan
2024-01-16,PA012,Tokyo,Perth,Economy,2680.0,No,3,Dairy Free
2024-09-15,PA006,Tokyo,London,First Class,588.0,No,3,
2024-06-01,PA004,Perth,London,Economy,1430.0,No,3,Nut Free
2024-10-24,PA010,Tokyo,New York,Economy,2505.0,No,1,Egg Free
2024-12-11,PA007,New York,Perth,First Class,446.0,No,2,Nut Free
2024-07-05,PA005,London,Tokyo,Economy,1070.0,No,2,Nut Free
2024-10-16,PA005,London,Tokyo,Economy,2665.0,No,2,Egg Free
2024-01-06,PA006,Tokyo,London,Economy,3440.0,No,1,Egg Free
2024-06-18,PA011,Perth,Tokyo,Premium Economy,802.5,No,0,
2024-10-07,PA003,London,Perth,Economy,1445.0,No,0,Vegetarian
2024-02-29,PA001,London,New York,First Class,409.0,No,3,Nut Free
2024-11-21,PA003,London,Perth,Premium Economy,797.5,No,0,
2024-10-10,PA006,Tokyo,London,Premium Economy,1672.5,No,1,Egg Free
2024-01-20,PA010,Tokyo,New York,First Class,696.0,No,2,Vegan
2024-12-24,PA007,New York,Perth,Business Class,301.2,No,3,Nut Free
2024-01-31,PA005,London,Tokyo,Economy,1365.0,No,1,Egg Free
2024-05-17,PA006,Tokyo,London,Business Class,688.8,No,3,
2024-08-18,PA005,London,Tokyo,Economy,1000.0,No,0,Egg Free
2024-04-29,PA002,New York,London,First Class,282.0,No,1,
2024-04-11,PA005,London,Tokyo,Premium Economy,1002.5,No,3,Vegan
2024-08-22,PA007,New York,Perth,Premium Economy,1007.5,No,0,Dairy Free
2024-02-12,PA002,New York,London,First Class,288.0,No,1,Vegetarian
2024-12-14,PA007,New York,Perth,First Class,384.0,No,0,Vegan
2024-08-26,PA003,London,Perth,Economy,3165.0,No,2,Egg Free
2024-08-01,PA004,Perth,London,Business Class,364.8,No,1,Nut Free
2024-12-20,PA011,Perth,Tokyo,Premium Economy,577.5,No,1,Vegetarian
2024-01-16,PA009,New York,Tokyo,Economy,3365.0,No,2,Vegan
2024-04-09,PA009,New York,Tokyo,Premium Economy,1427.5,No,0,Nut Free
2024-05-05,PA008,Perth,New York,First Class,253.0,No,3,Vegan
2024-03-01,PA010,Tokyo,New York,Economy,1710.0,No,2,
2024-07-14,PA008,Perth,New York,First Class,556.0,No,3,Dairy Free
2024-07-30,PA010,Tokyo,New York,Business Class,328.8,No,0,Egg Free
2024-05-22,PA012,Tokyo,Perth,First Class,251.0,No,0,Vegan
2024-02-27,PA004,Perth,London,Business Class,667.1999999999999,No,3,Egg Free
2024-08-07,PA009,New York,Tokyo,Economy,3270.0,No,0,Dairy Free
2024-08-02,PA006,Tokyo,London,Business Class,540.0,No,2,Egg Free
2024-03-05,PA005,London,Tokyo,Business Class,709.1999999999999,No,0,Vegan
2024-02-28,PA011,Perth,Tokyo,First Class,438.0,No,2,Dairy Free
2024-12-24,PA005,London,Tokyo,Business Class,597.6,No,3,
2024-03-05,PA008,Perth,New York,Premium Economy,1377.5,No,0,Nut Free
2024-11-27,PA006,Tokyo,London,Premium Economy,1250.0,No,2,
2024-06-17,PA009,New York,Tokyo,Economy,2790.0,No,0,Egg Free
2024-05-06,PA007,New York,Perth,Premium Economy,710.0,No,2,
2024-11-04,PA011,Perth,Tokyo,Premium Economy,1520.0,No,2,
2024-11-17,PA007,New York,Perth,Premium Economy,1255.0,No,0,Nut Free
2024-12-22,PA004,Perth,London,Economy,1395.0,No,3,Vegan
2024-02-19,PA005,London,Tokyo,Economy,2600.0,No,0,Dairy Free
2024-10-01,PA012,Tokyo,Perth,First Class,518.0,No,2,Nut Free
2024-02-08,PA010,Tokyo,New York,Economy,1895.0,No,3,Vegan
2024-06-12,PA001,London,New York,Premium Economy,1540.0,No,0,Vegan
2024-01-25,PA010,Tokyo,New York,Economy,1200.0,No,2,Nut Free
2024-07-17,PA004,Perth,London,Economy,1735.0,No,2,Vegetarian
2024-12-09,PA012,Tokyo,Perth,Premium Economy,1515.0,No,0,Egg Free
2024-01-09,PA010,Tokyo,New York,First Class,252.0,No,2,
2024-09-26,PA002,New York,London,Business Class,246.0,No,0,Vegetarian
2024-05-13,PA007,New York,Perth,First Class,205.0,No,3,Vegan
2024-02-26,PA003,London,Perth,Economy,2320.0,No,1,Egg Free
2024-06-11,PA012,Tokyo,Perth,Business Class,678.0,No,1,Vegan
2024-10-28,PA003,London,Perth,Premium Economy,557.5,No,3,Egg Free
2024-09-06,PA002,New York,London,Business Class,320.4,No,3,Egg Free
2024-03-29,PA008,Perth,New York,First Class,240.0,No,2,Vegetarian
2024-08-27,PA010,Tokyo,New York,Business Class,639.6,No,2,Vegetarian
2024-09-29,PA007,New York,Perth,Premium Economy,1480.0,No,1,Dairy Free
2024-08-02,PA001,London,New York,Premium Economy,1077.5,No,1,Dairy Free
2024-05-03,PA008,Perth,New York,Business Class,589.1999999999999,No,3,Nut Free
2024-11-03,PA008,Perth,New York,Premium Economy,1205.0,No,0,Vegetarian
2024-09-18,PA006,Tokyo,London,Business Class,570.0,No,2,Egg Free
2024-06-01,PA009,New York,Tokyo,Economy,3270.0,No,3,Vegan
2024-01-27,PA007,New York,Perth,Economy,2300.0,No,3,Nut Free
2024-12-20,PA006,Tokyo,London,Business Class,409.2,No,2,
2024-11-05,PA005,London,Tokyo,Business Class,453.59999999999997,No,1,Vegetarian
2024-07-29,PA001,London,New York,Business Class,441.59999999999997,No,3,Nut Free
2024-12-05,PA002,New York,London,Business Class,732.0,No,1,
2024-11-02,PA002,New York,London,Economy,2465.0,No,1,Egg Free
2024-08-22,PA007,New York,Perth,First Class,415.0,No,2,Vegetarian
2024-10-07,PA008,Perth,New York,Economy,2235.0,No,1,Nut Free
2024-10-22,PA004,Perth,London,First Class,548.0,No,0,Vegetarian
2024-02-11,PA009,New York,Tokyo,Premium Economy,1412.5,No,3,
2024-04-29,PA006,Tokyo,London,Economy,1450.0,No,1,Vegetarian
2024-05-03,PA010,Tokyo,New York,Business Class,388.8,No,1,Dairy Free
2024-09-29,PA007,New York,Perth,Economy,1580.0,No,3,Vegetarian
2024-02-26,PA007,New York,Perth,First Class,255.0,No,2,
2024-10-13,PA005,London,Tokyo,Business Class,409.2,No,1,Vegan
2024-11-28,PA010,Tokyo,New York,First Class,327.0,No,0,Vegetarian
2024-09-28,PA002,New York,London,Economy,1025.0,No,0,Vegan
2024-03-21,PA002,New York,London,Business Class,799.1999999999999,No,1,Vegetarian
2024-10-16,PA012,Tokyo,Perth,Premium Economy,1012.5,No,2,Vegan
2024-05-05,PA007,New York,Perth,Economy,2995.0,No,1,Nut Free
2024-12-24,PA004,Perth,London,Business Class,819.6,No,3,
2024-03-17,PA001,London,New York,Business Class,432.0,No,1,Vegetarian
2024-06-07,PA011,Perth,Tokyo,First Class,668.0,No,2,Nut Free
2024-11-24,PA009,New York,Tokyo,Premium Economy,570.0,No,2,Dairy Free
2024-10-27,PA006,Tokyo,London,Economy,2955.0,No,0,
2024-06-29,PA003,London,Perth,First Class,675.0,No,2,Egg Free
2024-03-25,PA007,New York,Perth,Economy,1930.0,No,2,Nut Free
2024-11-28,PA006,Tokyo,London,Economy,1065.0,No,2,Vegetarian
2024-12-13,PA009,New York,Tokyo,Economy,1760.0,No,3,
2024-05-26,PA010,Tokyo,New York,Economy,1815.0,No,3,Vegetarian
2024-07-15,PA011,Perth,Tokyo,Premium Economy,1147.5,No,1,Vegetarian
2024-05-18,PA009,New York,Tokyo,Premium Economy,1377.5,No,3,Dairy Free
2024-09-19,PA005,London,Tokyo,Economy,2605.0,No,0,Vegan
2024-03-09,PA011,Perth,Tokyo,First Class,224.0,No,2,
2024-01-04,PA007,New York,Perth,Business Class,756.0,No,2,Vegan
2024-12-26,PA011,Perth,Tokyo,First Class,328.0,No,2,Vegetarian
2024-12-11,PA001,London,New York,Premium Economy,997.5,No,2,Nut Free
2024-05-03,PA009,New York,Tokyo,Economy,3160.0,No,1,Dairy Free
2024-04-06,PA008,Perth,New York,Business Class,751.1999999999999,No,3,Egg Free
2024-11-23,PA011,Perth,Tokyo,Economy,2440.0,No,3,Nut Free
2024-10-19,PA006,Tokyo,London,First Class,256.0,No,3,Nut Free
2024-02-15,PA004,Perth,London,Economy,1460.0,No,2,Dairy Free
2024-01-15,PA002,New York,London,Economy,1560.0,No,0,Egg Free
2024-01-05,PA004,Perth,London,Business Class,463.2,No,0,Nut Free
2024-03-06,PA003,London,Perth,First Class,629.0,No,0,Vegetarian
2024-05-08,PA005,London,Tokyo,First Class,671.0,No,1,Egg Free
2024-03-08,PA007,New York,Perth,First Class,248.0,No,2,Nut Free
2024-12-11,PA005,London,Tokyo,First Class,237.0,No,0,Dairy Free
2024-01-06,PA006,Tokyo,London,First Class,222.0,No,2,Nut Free
2024-04-16,PA006,Tokyo,London,Business Class,410.4,No,0,Nut Free
2024-10-27,PA003,London,Perth,Premium Economy,1055.0,No,3,Nut Free
2024-08-23,PA003,London,Perth,Premium Economy,1237.5,No,0,Egg Free
2024-06-16,PA005,London,Tokyo,Economy,1445.0,No,3,Vegan
2024-07-27,PA011,Perth,Tokyo,Business Class,687.6,No,1,
2024-12-26,PA012,Tokyo,Perth,First Class,690.0,No,2,Egg Free
2024-06-13,PA004,Perth,London,Premium Economy,1377.5,No,2,Nut Free
2024-12-05,PA001,London,New York,Economy,2335.0,No,3,Vegan
2024-04-02,PA008,Perth,New York,Business Class,466.79999999999995,No,3,Vegetarian
2024-12-13,PA007,New York,Perth,Business Class,784.8,No,1,Vegan
2024-10-20,PA001,London,New York,First Class,579.0,No,1,Nut Free
2024-10-09,PA003,London,Perth,Economy,3220.0,No,1,
2024-05-07,PA010,Tokyo,New York,Economy,1610.0,No,2,
2024-02-04,PA012,Tokyo,Perth,Business Class,712.8,No,2,Nut Free
2024-06-11,PA006,Tokyo,London,Business Class,711.6,No,2,Egg Free
2024-12-16,PA005,London,Tokyo,First Class,238.0,No,2,Egg Free
2024-08-09,PA001,London,New York,Premium Economy,657.5,No,0,Vegetarian
2024-05-25,PA004,Perth,London,First Class,212.0,No,1,
